Valencia Airport	Václav Havel Airport Prague	4
Split Airport	Václav Havel Airport Prague	3
Chinggis Khaan International Airport	Narita International Airport	2
Berlin-Tegel International Airport	Sheremetyevo International Airport	4
Chinggis Khaan International Airport	Sheremetyevo International Airport	4
Nauru International Airport	Brisbane International Airport	2
Marshall Islands International Airport	Nauru International Airport	2
Bonriki International Airport	Nauru International Airport	2
Bonriki International Airport	Marshall Islands International Airport	2
Frank Pais International Airport	Amsterdam Airport Schiphol	1
Gregorio Luperon International Airport	Amsterdam Airport Schiphol	1
Punta Cana International Airport	Amsterdam Airport Schiphol	2
Orlando Sanford International Airport	Amsterdam Airport Schiphol	1
Juan Gualberto Gomez International Airport	Amsterdam Airport Schiphol	1
Cancún International Airport	Amsterdam Airport Schiphol	1
Frank Pais International Airport	Cancún International Airport	1
Sangster International Airport	Amsterdam Airport Schiphol	1
Miami International Airport	Amsterdam Airport Schiphol	1
Punta Cana International Airport	Gregorio Luperon International Airport	1
Punta Cana International Airport	Sangster International Airport	1
Orlando Sanford International Airport	Miami International Airport	1
Juan Gualberto Gomez International Airport	Cancún International Airport	1
Vienna International Airport	Bologna Guglielmo Marconi Airport	2
Vienna International Airport	Brussels Airport	4
Vienna International Airport	Budapest Ferenc Liszt International Airport	2
Vienna International Airport	Cluj-Napoca International Airport	4
Vienna International Airport	Dubrovnik Airport	4
Vienna International Airport	Dalaman International Airport	2
Vienna International Airport	Dnipropetrovsk International Airport	4
Vienna International Airport	Erbil International Airport	2
Vienna International Airport	Zvartnots International Airport	6
Vienna International Airport	Graz Airport	2
Vienna International Airport	Kharkiv International Airport	4
Vienna International Airport	Washington Dulles International Airport	4
Vienna International Airport	Iaşi Airport	4
Vienna International Airport	Innsbruck Airport	2
Vienna International Airport	Atatürk International Airport	6
Vienna International Airport	John F Kennedy International Airport	4
Vienna International Airport	Boryspil International Airport	4
Vienna International Airport	Chişinău International Airport	2
Vienna International Airport	Klagenfurt Airport	2
Vienna International Airport	Krasnodar Pashkovsky International Airport	2
Vienna International Airport	Košice Airport	2
Vienna International Airport	Pulkovo Airport	6
Vienna International Airport	Lisbon Portela Airport	4
Vienna International Airport	Linz Hörsching Airport	2
Vienna International Airport	Lviv International Airport	4
Vienna International Airport	Naples International Airport	2
Vienna International Airport	Odessa International Airport	4
Vienna International Airport	Chicago O'Hare International Airport	4
Vienna International Airport	Henri Coandă International Airport	4
Vienna International Airport	Falcone–Borsellino Airport	2
Vienna International Airport	Václav Havel Airport Prague	2
Vienna International Airport	Priština International Airport	2
Vienna International Airport	Rostov-on-Don Airport	2
Vienna International Airport	Sibiu International Airport	4
Vienna International Airport	Sarajevo International Airport	2
Vienna International Airport	Skopje Alexander the Great Airport	2
Vienna International Airport	Split Airport	4
Vienna International Airport	Lamezia Terme Airport	2
Vienna International Airport	Podgorica Airport	4
Vienna International Airport	Tirana International Airport Mother Teresa	2
Vienna International Airport	Varna Airport	2
Vienna International Airport	Venice Marco Polo Airport	2
Vnukovo International Airport	Vienna International Airport	4
Vilnius International Airport	Vienna International Airport	2
Zagreb Airport	Vienna International Airport	4
Dubrovnik Airport	Amsterdam Airport Schiphol	2
Zagreb Airport	Amsterdam Airport Schiphol	2
Dubrovnik Airport	Eleftherios Venizelos International Airport	2
Split Airport	Eleftherios Venizelos International Airport	2
Split Airport	Belgrade Nikola Tesla Airport	2
Zagreb Airport	Bologna Guglielmo Marconi Airport	4
Zagreb Airport	Brussels Airport	4
Zagreb Airport	Bol Airport	2
Dubrovnik Airport	Charles de Gaulle International Airport	2
Split Airport	Charles de Gaulle International Airport	2
Leonardo da Vinci–Fiumicino Airport	Dubrovnik Airport	2
Osijek Airport	Dubrovnik Airport	2
Rijeka Airport	Dubrovnik Airport	1
Venice Marco Polo Airport	Dubrovnik Airport	2
Zagreb Airport	Dubrovnik Airport	2
Split Airport	Leonardo da Vinci–Fiumicino Airport	2
Zagreb Airport	Atatürk International Airport	4
Rijeka Airport	London Heathrow Airport	2
Split Airport	London Heathrow Airport	2
Split Airport	Lyon Saint-Exupéry Airport	2
Split Airport	Osijek Airport	2
Zagreb Airport	Osijek Airport	2
Zagreb Airport	Priština International Airport	2
Zemunik Airport	Pula Airport	2
Zagreb Airport	Pula Airport	1
Split Airport	Rijeka Airport	1
Zagreb Airport	Rijeka Airport	2
Zagreb Airport	Sarajevo International Airport	2
Zagreb Airport	Skopje Alexander the Great Airport	2
Split Airport	Dubrovnik Airport	1
Zagreb Airport	Split Airport	2
Zagreb Airport	Zemunik Airport	2
Växjö Kronoberg Airport	Amsterdam Airport Schiphol	2
Lennart Meri Tallinn Airport	Stockholm-Arlanda Airport	4
Lennart Meri Tallinn Airport	Brussels Airport	4
Lennart Meri Tallinn Airport	Copenhagen Kastrup Airport	4
Lennart Meri Tallinn Airport	Boryspil International Airport	2
Lennart Meri Tallinn Airport	Pulkovo Airport	2
Lennart Meri Tallinn Airport	Nice-Côte d'Azur Airport	2
Lennart Meri Tallinn Airport	Split Airport	2
Lennart Meri Tallinn Airport	Sheremetyevo International Airport	4
Trondheim Airport Værnes	Lennart Meri Tallinn Airport	4
El Tehuelche Airport	Jorge Newbery Airpark	2
Gimhae International Airport	Guangzhou Baiyun International Airport	2
Pohang Airport	Jeju International Airport	2
Muan International Airport	Jeju International Airport	2
Nanchang Changbei International Airport	Incheon International Airport	2
Khabarovsk-Novy Airport	Incheon International Airport	4
Lijiang Airport	Incheon International Airport	2
Ningbo Lishe International Airport	Incheon International Airport	2
Saipan International Airport	Incheon International Airport	2
Yamaguchi Ube Airport	Incheon International Airport	2
Jomo Kenyatta International Airport	Atatürk International Airport	4
Singapore Changi Airport	OR Tambo International Airport	8
Saipan International Airport	Kansai International Airport	2
Gimhae International Airport	Guilin Liangjiang International Airport	2
Saipan International Airport	Gimhae International Airport	2
Tunxi International Airport	Gimhae International Airport	2
Kenneth Kaunda International Airport Lusaka	Chipata Airport	2
Simon Mwansa Kapwepwe International Airport	Kasama Airport	1
Kenneth Kaunda International Airport Lusaka	Kasama Airport	1
Livingstone Airport	Kenneth Kaunda International Airport Lusaka	2
Mfuwe Airport	Kenneth Kaunda International Airport Lusaka	2
Simon Mwansa Kapwepwe International Airport	Kenneth Kaunda International Airport Lusaka	2
Los Alamitos Army Air Field	Kenneth Kaunda International Airport Lusaka	2
Los Alamitos Army Air Field	Simon Mwansa Kapwepwe International Airport	2
Cincinnati Municipal Airport Lunken Field	Charlotte Douglas International Airport	2
Morristown Municipal Airport	Cincinnati Northern Kentucky International Airport	2
Chicago Midway International Airport	Cincinnati Municipal Airport Lunken Field	2
Morristown Municipal Airport	Cincinnati Municipal Airport Lunken Field	2
Chicago Midway International Airport	Manistee Co Blacker Airport	2
Nanyuki Airport	Mara Serena Lodge Airstrip	1
Goloson International Airport	La Laguna Airport	2
Puerto Lempira Airport	Goloson International Airport	2
Juan Manuel Galvez International Airport	Goloson International Airport	2
Ramón Villeda Morales International Airport	Goloson International Airport	2
Toncontín International Airport	Goloson International Airport	2
Utila Airport	Goloson International Airport	1
Quebec Jean Lesage International Airport	Baie Comeau Airport	4
Wabush Airport	Baie Comeau Airport	2
Montréal / Saint-Hubert Airport	CFB Bagotville	2
Quebec Jean Lesage International Airport	CFB Bagotville	1
Sept-Îles Airport	CFB Bagotville	2
Quebec Jean Lesage International Airport	Îles-de-la-Madeleine Airport	2
Bonaventure Airport	Îles-de-la-Madeleine Airport	2
Sept-Îles Airport	Havre St Pierre Airport	4
Quebec Jean Lesage International Airport	Montréal / Saint-Hubert Airport	2
Val-d'Or Airport	Montréal / Saint-Hubert Airport	2
Sept-Îles Airport	Montréal / Saint-Hubert Airport	2
Bonaventure Airport	Quebec Jean Lesage International Airport	1
Wabush Airport	Quebec Jean Lesage International Airport	1
Mont Joli Airport	Quebec Jean Lesage International Airport	2
Mont Joli Airport	Bonaventure Airport	2
Bathurst Airport	Bonaventure Airport	1
Wabush Airport	CFB Bagotville	1
Wabush Airport	Bonaventure Airport	1
Sept-Îles Airport	Mont Joli Airport	4
Coronel FAP Carlos Ciriani Santa Rosa International Airport	Rodríguez Ballón International Airport	2
Lourdes de Blanc Sablon Airport	St. Anthony Airport	2
Goose Bay Airport	St. Anthony Airport	2
St. John's International Airport	St. Anthony Airport	2
Goose Bay Airport	Lourdes de Blanc Sablon Airport	2
Halifax / Stanfield International Airport	Charlo Airport	2
Wabush Airport	Charlo Airport	2
Goose Bay Airport	Nain Airport	4
Makkovik Airport	Hopedale Airport	2
Stephenville Airport	Deer Lake Airport	1
Postville Airport	Makkovik Airport	4
Goose Bay Airport	Postville Airport	2
Wabush Airport	Montreal / Pierre Elliott Trudeau International Airport	2
Churchill Falls Airport	Wabush Airport	2
Churchill Falls Airport	Goose Bay Airport	2
St. John's International Airport	Stephenville Airport	1
Adnan Menderes International Airport	Adana Airport	4
Antalya International Airport	Adana Airport	4
Sabiha Gökçen International Airport	Adana Airport	4
Trabzon International Airport	Adana Airport	2
Van Ferit Melen Airport	Adana Airport	2
Kayseri Erkilet Airport	Adnan Menderes International Airport	4
Eleftherios Venizelos International Airport	Adnan Menderes International Airport	2
Antalya International Airport	Adnan Menderes International Airport	4
Brussels Airport	Adnan Menderes International Airport	2
EuroAirport Basel-Mulhouse-Freiburg Airport	Adnan Menderes International Airport	4
Diyarbakir Airport	Adnan Menderes International Airport	4
Düsseldorf International Airport	Adnan Menderes International Airport	4
Esenboğa International Airport	Adnan Menderes International Airport	4
Elazığ Airport	Adnan Menderes International Airport	2
Şanlıurfa GAP Airport	Adnan Menderes International Airport	2
Gaziantep International Airport	Adnan Menderes International Airport	4
Hatay Airport	Adnan Menderes International Airport	2
Mardin Airport	Adnan Menderes International Airport	2
Sabiha Gökçen International Airport	Adnan Menderes International Airport	6
London Stansted Airport	Adnan Menderes International Airport	2
Stuttgart Airport	Adnan Menderes International Airport	4
Trabzon International Airport	Adnan Menderes International Airport	4
Sivas Nuri Demirağ Airport	Adnan Menderes International Airport	2
Trabzon International Airport	Sochi International Airport	2
Sabiha Gökçen International Airport	Almaty Airport	2
Kayseri Erkilet Airport	Amsterdam Airport Schiphol	3
Konya Airport	Amsterdam Airport Schiphol	1
Sabiha Gökçen International Airport	Stockholm-Arlanda Airport	2
Düsseldorf International Airport	Kayseri Erkilet Airport	2
Sabiha Gökçen International Airport	Kayseri Erkilet Airport	4
Sabiha Gökçen International Airport	Eleftherios Venizelos International Airport	2
Billund Airport	Antalya International Airport	2
Copenhagen Kastrup Airport	Antalya International Airport	2
Ercan International Airport	Antalya International Airport	2
Geneva Cointrin International Airport	Antalya International Airport	2
Sabiha Gökçen International Airport	Antalya International Airport	6
Trabzon International Airport	Antalya International Airport	2
Sabiha Gökçen International Airport	Batman Airport	2
Sabiha Gökçen International Airport	Barcelona International Airport	2
Sabiha Gökçen International Airport	Beirut Rafic Hariri International Airport	2
Sabiha Gökçen International Airport	Il Caravaggio International Airport	2
Brussels Airport	Milas Bodrum International Airport	2
Esenboğa International Airport	Milas Bodrum International Airport	4
Sabiha Gökçen International Airport	Milas Bodrum International Airport	4
Sabiha Gökçen International Airport	Bologna Guglielmo Marconi Airport	2
Sabiha Gökçen International Airport	EuroAirport Basel-Mulhouse-Freiburg Airport	2
Esenboğa International Airport	Cologne Bonn Airport	2
Sabiha Gökçen International Airport	Copenhagen Kastrup Airport	2
Sabiha Gökçen International Airport	Brussels South Charleroi Airport	2
Sabiha Gökçen International Airport	Diyarbakir Airport	4
Sabiha Gökçen International Airport	Dalaman International Airport	2
Sabiha Gökçen International Airport	Domodedovo International Airport	2
Sabiha Gökçen International Airport	Çardak Airport	2
Sabiha Gökçen International Airport	Donetsk International Airport	2
Esenboğa International Airport	Düsseldorf International Airport	2
Sabiha Gökçen International Airport	Saint-Étienne-Bouthéon Airport	2
Esenboğa International Airport	Ercan International Airport	4
Gaziantep International Airport	Ercan International Airport	2
Hatay Airport	Ercan International Airport	2
Sabiha Gökçen International Airport	Ercan International Airport	4
Sabiha Gökçen International Airport	Balıkesir Körfez Airport	2
Sabiha Gökçen International Airport	Erzincan Airport	2
Sabiha Gökçen International Airport	Erzurum International Airport	4
Sabiha Gökçen International Airport	Esenboğa International Airport	4
Stuttgart Airport	Esenboğa International Airport	2
Vienna International Airport	Esenboğa International Airport	4
Sabiha Gökçen International Airport	Elazığ Airport	4
Sabiha Gökçen International Airport	Leonardo da Vinci–Fiumicino Airport	2
Sabiha Gökçen International Airport	Frankfurt am Main International Airport	4
Sabiha Gökçen International Airport	Manas International Airport	2
Sabiha Gökçen International Airport	Şanlıurfa GAP Airport	2
Sabiha Gökçen International Airport	Gazipaşa Airport	2
Sabiha Gökçen International Airport	Gaziantep International Airport	4
Sabiha Gökçen International Airport	Kharkiv International Airport	2
Sabiha Gökçen International Airport	Hatay Airport	4
Sabiha Gökçen International Airport	Imam Khomeini International Airport	4
Sabiha Gökçen International Airport	Kahramanmaraş Airport	2
Sabiha Gökçen International Airport	Krasnodar Pashkovsky International Airport	2
Sabiha Gökçen International Airport	Konya Airport	4
Sabiha Gökçen International Airport	Lviv International Airport	2
Sabiha Gökçen International Airport	Adolfo Suárez Madrid–Barajas Airport	2
Sabiha Gökçen International Airport	Malatya Tulga Airport	2
Sabiha Gökçen International Airport	Mardin Airport	4
Sabiha Gökçen International Airport	Marseille Provence Airport	2
Sabiha Gökçen International Airport	Muş Airport	2
Sabiha Gökçen International Airport	Amasya Merzifon Airport	2
Sabiha Gökçen International Airport	Nevşehir Kapadokya Airport	2
Sabiha Gökçen International Airport	Omsk Central Airport	2
Sabiha Gökçen International Airport	Paris-Orly Airport	4
Sabiha Gökçen International Airport	Henri Coandă International Airport	2
Sabiha Gökçen International Airport	Priština International Airport	2
Sarajevo International Airport	Sabiha Gökçen International Airport	4
Skopje Alexander the Great Airport	Sabiha Gökçen International Airport	2
London Stansted Airport	Sabiha Gökçen International Airport	2
Tbilisi International Airport	Sabiha Gökçen International Airport	4
Tirana International Airport Mother Teresa	Sabiha Gökçen International Airport	2
Ben Gurion International Airport	Sabiha Gökçen International Airport	4
Trabzon International Airport	Sabiha Gökçen International Airport	4
Van Ferit Melen Airport	Sabiha Gökçen International Airport	4
Sivas Nuri Demirağ Airport	Sabiha Gökçen International Airport	4
Vienna International Airport	Sabiha Gökçen International Airport	4
Zürich Airport	Sabiha Gökçen International Airport	2
Billy Bishop Toronto City Centre Airport	General Edward Lawrence Logan International Airport	2
Billy Bishop Toronto City Centre Airport	Newark Liberty International Airport	2
Billy Bishop Toronto City Centre Airport	Washington Dulles International Airport	2
Billy Bishop Toronto City Centre Airport	Chicago Midway International Airport	2
Billy Bishop Toronto City Centre Airport	Myrtle Beach International Airport	2
Billy Bishop Toronto City Centre Airport	Sault Ste Marie Airport	2
Billy Bishop Toronto City Centre Airport	Ottawa Macdonald-Cartier International Airport	2
Billy Bishop Toronto City Centre Airport	Quebec Jean Lesage International Airport	2
Billy Bishop Toronto City Centre Airport	Windsor Airport	2
Billy Bishop Toronto City Centre Airport	Thunder Bay Airport	2
Billy Bishop Toronto City Centre Airport	Sudbury Airport	2
Billy Bishop Toronto City Centre Airport	Timmins/Victor M. Power	2
Vienna International Airport	St Gallen Altenrhein Airport	2
Lampang Airport	Suvarnabhumi Airport	2
Malé International Airport	Suvarnabhumi Airport	2
Naypyidaw Airport	Suvarnabhumi Airport	2
Trat Airport	Suvarnabhumi Airport	2
Sukhothai Airport	Suvarnabhumi Airport	2
Samui Airport	Suvarnabhumi Airport	4
Udon Thani Airport	Suvarnabhumi Airport	4
Samui Airport	Chiang Mai International Airport	2
Samui Airport	Phuket International Airport	2
U-Tapao International Airport	Phuket International Airport	2
Samui Airport	Krabi Airport	2
Guilin Liangjiang International Airport	Suvarnabhumi Airport	1
U-Tapao International Airport	Samui Airport	2
Yakutsk Airport	Chokurdakh Airport	4
Yakutsk Airport	Cherskiy Airport	4
Yakutsk Airport	Tiksi Airport	4
Halifax / Stanfield International Airport	St Pierre Airport	2
Montreal / Pierre Elliott Trudeau International Airport	St Pierre Airport	2
St. John's International Airport	St Pierre Airport	2
Shaikh Zaid Airport	Abu Dhabi International Airport	2
Benazir Bhutto International Airport	Barcelona International Airport	2
Alama Iqbal International Airport	Barcelona International Airport	2
Benazir Bhutto International Airport	Bahawalpur Airport	2
Benazir Bhutto International Airport	Birmingham International Airport	2
Jinnah International Airport	Chhatrapati Shivaji International Airport	2
Benazir Bhutto International Airport	Charles de Gaulle International Airport	2
Alama Iqbal International Airport	Charles de Gaulle International Airport	1
Malpensa International Airport	Charles de Gaulle International Airport	4
Benazir Bhutto International Airport	Chitral Airport	2
Peshawar International Airport	Chitral Airport	2
Alama Iqbal International Airport	Copenhagen Kastrup Airport	1
Jinnah International Airport	Dhaka / Hazrat Shahjalal International Airport	2
Jinnah International Airport	Dalbandin Airport	1
Jinnah International Airport	Dera Ghazi Khan Airport	2
Sharjah International Airport	Dera Ghazi Khan Airport	2
Jinnah International Airport	Indira Gandhi International Airport	2
Alama Iqbal International Airport	Indira Gandhi International Airport	2
Jinnah International Airport	King Fahd International Airport	4
Sialkot Airport	King Fahd International Airport	2
Peshawar International Airport	Dera Ismael Khan Airport	2
Zhob Airport	Dera Ismael Khan Airport	2
Benazir Bhutto International Airport	Gilgit Airport	2
Jinnah International Airport	Gwadar International Airport	2
Muscat International Airport	Gwadar International Airport	2
Turbat International Airport	Gwadar International Airport	2
Benazir Bhutto International Airport	Copenhagen Kastrup Airport	1
Skardu Airport	Benazir Bhutto International Airport	2
Leeds Bradford Airport	Benazir Bhutto International Airport	2
Alama Iqbal International Airport	Benazir Bhutto International Airport	2
London Heathrow Airport	Benazir Bhutto International Airport	2
Manchester Airport	Benazir Bhutto International Airport	2
Muscat International Airport	Benazir Bhutto International Airport	4
Prince Mohammad Bin Abdulaziz Airport	Benazir Bhutto International Airport	2
Multan International Airport	Benazir Bhutto International Airport	2
Malpensa International Airport	Benazir Bhutto International Airport	2
Peshawar International Airport	Benazir Bhutto International Airport	2
Sharjah International Airport	Benazir Bhutto International Airport	2
Sialkot Airport	Benazir Bhutto International Airport	2
Lester B. Pearson International Airport	Benazir Bhutto International Airport	2
Jinnah International Airport	King Abdulaziz International Airport	6
Multan International Airport	King Abdulaziz International Airport	2
Sialkot Airport	King Abdulaziz International Airport	2
Alama Iqbal International Airport	John F Kennedy International Airport	1
Peshawar International Airport	Kabul International Airport	2
Tribhuvan International Airport	Jinnah International Airport	2
Kuala Lumpur International Airport	Jinnah International Airport	2
London Heathrow Airport	Jinnah International Airport	2
Muscat International Airport	Jinnah International Airport	6
Prince Mohammad Bin Abdulaziz Airport	Jinnah International Airport	2
Moenjodaro Airport	Jinnah International Airport	2
Panjgur Airport	Jinnah International Airport	2
King Khaled International Airport	Jinnah International Airport	4
Shaikh Zaid Airport	Jinnah International Airport	2
Sukkur Airport	Jinnah International Airport	2
Turbat International Airport	Jinnah International Airport	2
Lester B. Pearson International Airport	Jinnah International Airport	2
Alama Iqbal International Airport	Kuala Lumpur International Airport	2
Peshawar International Airport	Kuala Lumpur International Airport	2
Peshawar International Airport	Kuwait International Airport	2
Sialkot Airport	Kuwait International Airport	2
Alama Iqbal International Airport	Dera Ghazi Khan Airport	1
London Heathrow Airport	Alama Iqbal International Airport	2
Manchester Airport	Alama Iqbal International Airport	2
Prince Mohammad Bin Abdulaziz Airport	Alama Iqbal International Airport	2
Multan International Airport	Alama Iqbal International Airport	2
Malpensa International Airport	Alama Iqbal International Airport	1
Oslo Gardermoen Airport	Alama Iqbal International Airport	1
Peshawar International Airport	Alama Iqbal International Airport	2
Shaikh Zaid Airport	Alama Iqbal International Airport	2
Sharjah International Airport	Alama Iqbal International Airport	2
Sukkur Airport	Alama Iqbal International Airport	2
Lester B. Pearson International Airport	Alama Iqbal International Airport	2
Turbat International Airport	Muscat International Airport	2
Quetta International Airport	Mashhad International Airport	2
Sukkur Airport	Moenjodaro Airport	2
Sharjah International Airport	Multan International Airport	2
Quetta International Airport	Multan International Airport	2
Oslo Gardermoen Airport	Benazir Bhutto International Airport	1
Quetta International Airport	Zhob Airport	2
Sialkot Airport	King Khaled International Airport	2
Turbat International Airport	Sharjah International Airport	2
Quetta International Airport	Sharjah International Airport	2
Sukkur Airport	Bahawalpur Airport	1
Turbat International Airport	Dalbandin Airport	1
Quetta International Airport	Turbat International Airport	2
Lynden Pindling International Airport	Arthur's Town Airport	4
Lynden Pindling International Airport	North Eleuthera Airport	4
Lynden Pindling International Airport	Governor's Harbour Airport	4
Lynden Pindling International Airport	Deadman's Cay Airport	4
Rock Sound Airport	Lynden Pindling International Airport	4
Stella Maris Airport	Lynden Pindling International Airport	4
San Salvador Airport	Lynden Pindling International Airport	4
Dakhla Airport	Gran Canaria Airport	2
Quanzhou Jinjiang International Airport	Zhengzhou Xinzheng International Airport	2
Baita International Airport	Chongqing Jiangbei International Airport	2
Korla Airport	Chongqing Jiangbei International Airport	2
Taoxian Airport	Hefei Luogang International Airport	2
Narita International Airport	Mactan Cebu International Airport	2
Ninoy Aquino International Airport	Calbayog Airport	2
Ninoy Aquino International Airport	King Fahd International Airport	4
Ninoy Aquino International Airport	Darwin International Airport	2
Ninoy Aquino International Airport	Fukuoka Airport	2
Ninoy Aquino International Airport	Antonio B. Won Pat International Airport	4
Ninoy Aquino International Airport	Honolulu International Airport	2
Zamboanga International Airport	Jolo Airport	2
Gimhae International Airport	Kalibo International Airport	4
Taiwan Taoyuan International Airport	Kalibo International Airport	4
Ninoy Aquino International Airport	Los Angeles International Airport	2
Ninoy Aquino International Airport	London Heathrow Airport	2
Ninoy Aquino International Airport	Moises R. Espinosa Airport	2
Ninoy Aquino International Airport	Melbourne International Airport	2
King Khaled International Airport	Ninoy Aquino International Airport	4
San Francisco International Airport	Ninoy Aquino International Airport	2
Sydney Kingsford Smith International Airport	Ninoy Aquino International Airport	4
Vancouver International Airport	Ninoy Aquino International Airport	2
Boryspil International Airport	Eleftherios Venizelos International Airport	2
Boryspil International Airport	Suvarnabhumi Airport	2
Boryspil International Airport	Brussels Airport	4
Boryspil International Airport	Domodedovo International Airport	4
Odessa International Airport	Domodedovo International Airport	4
Atatürk International Airport	Dnipropetrovsk International Airport	6
Boryspil International Airport	Dnipropetrovsk International Airport	4
Ben Gurion International Airport	Dnipropetrovsk International Airport	2
Atatürk International Airport	Donetsk International Airport	6
Boryspil International Airport	Donetsk International Airport	4
Larnaca International Airport	Donetsk International Airport	2
Ben Gurion International Airport	Donetsk International Airport	2
Boryspil International Airport	Zvartnots International Airport	2
Boryspil International Airport	Geneva Cointrin International Airport	2
Boryspil International Airport	Helsinki Vantaa Airport	2
Boryspil International Airport	Heraklion International Nikos Kazantzakis Airport	2
Boryspil International Airport	Kharkiv International Airport	2
Larnaca International Airport	Kharkiv International Airport	1
Boryspil International Airport	Ivano-Frankivsk International Airport	4
Boryspil International Airport	John F Kennedy International Airport	2
Khrabrovo Airport	Boryspil International Airport	4
Larnaca International Airport	Boryspil International Airport	2
Pulkovo Airport	Boryspil International Airport	8
London Gatwick Airport	Boryspil International Airport	2
Lisbon Portela Airport	Boryspil International Airport	4
Lviv International Airport	Boryspil International Airport	2
Malpensa International Airport	Boryspil International Airport	2
Nice-Côte d'Azur Airport	Boryspil International Airport	2
Odessa International Airport	Boryspil International Airport	4
Tolmachevo Airport	Boryspil International Airport	3
Diagoras Airport	Boryspil International Airport	2
Rostov-on-Don Airport	Boryspil International Airport	4
Sabiha Gökçen International Airport	Boryspil International Airport	4
Koltsovo Airport	Boryspil International Airport	4
Tenerife South Airport	Boryspil International Airport	2
Berlin-Tegel International Airport	Boryspil International Airport	2
Vilnius International Airport	Boryspil International Airport	2
Lviv International Airport	Larnaca International Airport	2
Odessa International Airport	Larnaca International Airport	2
Ben Gurion International Airport	Odessa International Airport	2
Gustaf III Airport	V.C. Bird International Airport	4
L'Espérance Airport	Gustaf III Airport	2
Princess Juliana International Airport	Gustaf III Airport	6
Abeid Amani Karume International Airport	Arusha Airport	1
Mwanza Airport	Bukoba Airport	2
Julius Nyerere International Airport	Arusha Airport	1
Entebbe International Airport	Julius Nyerere International Airport	4
Prince Said Ibrahim International Airport	Julius Nyerere International Airport	2
Mbeya Airport	Julius Nyerere International Airport	2
Mwanza Airport	Julius Nyerere International Airport	2
Mtwara Airport	Julius Nyerere International Airport	2
Kilimanjaro International Airport	Entebbe International Airport	4
Port Moresby Jacksons International Airport	Buka Airport	2
Port Moresby Jacksons International Airport	Mactan Cebu International Airport	2
Port Moresby Jacksons International Airport	Chimbu Airport	2
Port Moresby Jacksons International Airport	Cairns International Airport	4
Tokua Airport	Cairns International Airport	2
Port Moresby Jacksons International Airport	Ngurah Rai (Bali) International Airport	2
Port Moresby Jacksons International Airport	Honiara International Airport	2
Port Moresby Jacksons International Airport	Chek Lap Kok International Airport	2
Momote Airport	Kavieng Airport	2
Port Moresby Jacksons International Airport	Kavieng Airport	2
Momote Airport	Madang Airport	2
Port Moresby Jacksons International Airport	Madang Airport	2
Vanimo Airport	Madang Airport	2
Port Moresby Jacksons International Airport	Momote Airport	2
Tokua Airport	Momote Airport	2
Port Moresby Jacksons International Airport	Mendi Airport	2
Misima Island Airport	Buka Airport	1
Port Moresby Jacksons International Airport	Ninoy Aquino International Airport	2
Port Moresby Jacksons International Airport	Nadi International Airport	2
Port Moresby Jacksons International Airport	Narita International Airport	2
Singapore Changi Airport	Port Moresby Jacksons International Airport	2
Sydney Kingsford Smith International Airport	Port Moresby Jacksons International Airport	4
Vanimo Airport	Port Moresby Jacksons International Airport	2
Wapenamanda Airport	Port Moresby Jacksons International Airport	2
Wewak International Airport	Port Moresby Jacksons International Airport	2
Wewak International Airport	Vanimo Airport	2
Johan Adolf Pengel International Airport	Queen Beatrix International Airport	2
Cayenne-Rochambeau Airport	Val de Cans/Júlio Cezar Ribeiro International Airport	2
Johan Adolf Pengel International Airport	Val de Cans/Júlio Cezar Ribeiro International Airport	2
Johan Adolf Pengel International Airport	Cayenne-Rochambeau Airport	2
Miami International Airport	Cheddi Jagan International Airport	2
Johan Adolf Pengel International Airport	Cheddi Jagan International Airport	2
Viru Viru International Airport	Silvio Pettirossi International Airport	4
Gan International Airport	Bandaranaike International Colombo Airport	2
Chennai International Airport	Dhaka / Hazrat Shahjalal International Airport	2
Hanimaadhoo Airport	Dharavandhoo Airport	2
Malé International Airport	Dharavandhoo Airport	2
Kaadedhdhoo Airport	Gan International Airport	2
Malé International Airport	Gan International Airport	2
Kadhdhoo Airport	Kooddoo Airport	2
Malé International Airport	Kooddoo Airport	2
Trivandrum International Airport	Hanimaadhoo Airport	2
Malé International Airport	Kaadedhdhoo Airport	2
Malé International Airport	Kadhdhoo Airport	2
Malé International Airport	Chennai International Airport	2
Princess Juliana International Airport	Wallblake Airport	4
Healy River Airport	Fairbanks International Airport	2
Cairns International Airport	Northern Peninsula Airport	2
Cairns International Airport	Aurukun Airport	2
Coen Airport	Aurukun Airport	1
Boulia Airport	Bedourie Airport	2
Birdsville Airport	Bedourie Airport	2
Roma Airport	Brisbane International Airport	4
Toowoomba Airport	Brisbane International Airport	2
Mount Isa Airport	Boulia Airport	2
Doomadgee Airport	Burketown Airport	2
Mornington Island Airport	Burketown Airport	2
Windorah Airport	Birdsville Airport	2
St George Airport	Cunnamulla Airport	2
Thargomindah Airport	Cunnamulla Airport	2
Coen Airport	Cairns International Airport	1
Pormpuraaw Airport	Cairns International Airport	2
Lockhart River Airport	Cairns International Airport	2
Mount Isa Airport	Cairns International Airport	2
Kowanyama Airport	Cairns International Airport	2
Normanton Airport	Cairns International Airport	2
Weipa Airport	Cairns International Airport	4
Toowoomba Airport	Charleville Airport	2
Quilpie Airport	Charleville Airport	2
Lockhart River Airport	Coen Airport	1
